run_id,file_name,source,local_path,minio_key,preset,status,started_at,upload_seconds,caption_seconds,total_seconds,total_tokens,model,full_caption
20260520T132220Z,AP_Gate_7_Camera_3_20260519T000000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T000000.jpg,crowd_behavior,done,2026-05-20T13:22:20.453789+00:00,0.132,1.812,1.971,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No crowd is visible in the image; the scene appears empty.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW; no visible risks or hazards.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Zero individuals are visible.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. No.
17. Zero individuals are visible.
18. No.
19. Zero individuals are visible.
20. No.
21. No.

[HAZARDS & INCIDENTS]
22. No.
23. No.

[CRITICAL INCIDENTS]
24. No.
25. No.
26. No.
27. No.
28. No.
29. No."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T001000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T001000.jpg,crowd_behavior,done,2026-05-20T13:22:20.455164+00:00,0.133,1.878,2.037,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Not applicable as there are no pedestrians present.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. Not applicable as there are no pedestrians present.
17. Not applicable as there are no pedestrians present.
18. Not applicable as there are no pedestrians present.
19. Not applicable as there are no pedestrians present.
20. Not applicable as there are no pedestrians present.
21. Not applicable as there are no pedestrians present.

[HAZARDS & INCIDENTS]
22. Not applicable as there are no pedestrians present.
23. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
24. Not applicable as there are no pedestrians present.
25. Not applicable as there are no pedestrians present.
26. Not applicable as there are no pedestrians present.
27. Not applicable as there are no pedestrians present.
28. Not applicable as there are no pedestrians present.
29. Not applicable as there are no pedestrians present."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T002000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T002000.jpg,crowd_behavior,done,2026-05-20T13:22:20.457066+00:00,0.134,1.682,1.839,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No crowd is visible in the image; the scene appears empty.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW - No visible risks or hazards.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Zero individuals are visible.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Zero children are visible.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. No.
17. Zero individuals are visible.
18. No.
19. Zero individuals are visible.
20. No.
21. No.

[HAZARDS & INCIDENTS]
22. No.
23. No.

[CRITICAL INCIDENTS]
24. No.
25. No.
26. No.
27. No.
28. No.
29. No."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T003000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T003000.jpg,crowd_behavior,done,2026-05-20T13:22:20.458354+00:00,0.134,1.771,1.927,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Not applicable as there are no pedestrians present.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. Not applicable as there are no pedestrians present.
17. Not applicable as there are no pedestrians present.
18. Not applicable as there are no pedestrians present.
19. Not applicable as there are no pedestrians present.
20. Not applicable as there are no pedestrians present.
21. Not applicable as there are no pedestrians present.

[HAZARDS & INCIDENTS]
22. Not applicable as there are no pedestrians present.
23. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
24. Not applicable as there are no pedestrians present.
25. Not applicable as there are no pedestrians present.
26. Not applicable as there are no pedestrians present.
27. Not applicable as there are no pedestrians present.
28. Not applicable as there are no pedestrians present.
29. Not applicable as there are no pedestrians present."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T004000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T004000.jpg,crowd_behavior,done,2026-05-20T13:22:22.299181+00:00,0.043,1.226,1.273,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No crowd is visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW; no visible risks or hazards.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Zero attendees are visible.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. No.
17. Zero safety officials are visible.
18. No.
19. Zero civilians are visible.
20. No.
21. No.

[HAZARDS & INCIDENTS]
22. No.
23. No.

[CRITICAL INCIDENTS]
24. No.
25. No.
26. No.
27. No.
28. No.
29. No."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T005000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T005000.jpg,crowd_behavior,done,2026-05-20T13:22:22.387402+00:00,0.038,1.637,1.678,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Not applicable as there are no pedestrians present.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. Not applicable as there are no pedestrians present.
17. Not applicable as there are no pedestrians present.
18. Not applicable as there are no pedestrians present.
19. Not applicable as there are no pedestrians present.
20. Not applicable as there are no pedestrians present.
21. Not applicable as there are no pedestrians present.

[HAZARDS & INCIDENTS]
22. Not applicable as there are no pedestrians present.
23. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
24. Not applicable as there are no pedestrians present.
25. Not applicable as there are no pedestrians present.
26. Not applicable as there are no pedestrians present.
27. Not applicable as there are no pedestrians present.
28. Not applicable as there are no pedestrians present.
29. Not applicable as there are no pedestrians present."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T010000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T010000.jpg,crowd_behavior,done,2026-05-20T13:22:22.427087+00:00,0.043,1.76,1.806,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Not applicable as there are no pedestrians present.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. Not applicable as there are no pedestrians present.
17. Not applicable as there are no pedestrians present.
18. Not applicable as there are no pedestrians present.
19. Not applicable as there are no pedestrians present.
20. Not applicable as there are no pedestrians present.
21. Not applicable as there are no pedestrians present.

[HAZARDS & INCIDENTS]
22. Not applicable as there are no pedestrians present.
23. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
24. Not applicable as there are no pedestrians present.
25. Not applicable as there are no pedestrians present.
26. Not applicable as there are no pedestrians present.
27. Not applicable as there are no pedestrians present.
28. Not applicable as there are no pedestrians present.
29. Not applicable as there are no pedestrians present."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T011000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T011000.jpg,crowd_behavior,done,2026-05-20T13:22:22.493935+00:00,0.038,1.444,1.485,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Not applicable as there are no pedestrians present.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. Not applicable as there are no pedestrians present.
17. Not applicable as there are no pedestrians present.
18. Not applicable as there are no pedestrians present.
19. Not applicable as there are no pedestrians present.
20. Not applicable as there are no pedestrians present.
21. Not applicable as there are no pedestrians present.

[HAZARDS & INCIDENTS]
22. Not applicable as there are no pedestrians present.
23. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
24. Not applicable as there are no pedestrians present.
25. Not applicable as there are no pedestrians present.
26. Not applicable as there are no pedestrians present.
27. Not applicable as there are no pedestrians present.
28. Not applicable as there are no pedestrians present.
29. Not applicable as there are no pedestrians present."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T012000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T012000.jpg,crowd_behavior,done,2026-05-20T13:22:23.574843+00:00,0.044,1.308,1.355,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Not applicable as there are no pedestrians present.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. Not applicable as there are no pedestrians present.
17. Not applicable as there are no pedestrians present.
18. Not applicable as there are no pedestrians present.
19. Not applicable as there are no pedestrians present.
20. Not applicable as there are no pedestrians present.
21. Not applicable as there are no pedestrians present.

[HAZARDS & INCIDENTS]
22. Not applicable as there are no pedestrians present.
23. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
24. Not applicable as there are no pedestrians present.
25. Not applicable as there are no pedestrians present.
26. Not applicable as there are no pedestrians present.
27. Not applicable as there are no pedestrians present.
28. Not applicable as there are no pedestrians present.
29. Not applicable as there are no pedestrians present."
20260520T132220Z,AP_Gate_7_Camera_3_20260519T013000.jpg,,,dataset_20260520_005431/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260519T013000.jpg,crowd_behavior,done,2026-05-20T13:22:23.981517+00:00,0.043,1.922,1.968,,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Not applicable as there are no pedestrians present.
7. Not applicable as there are no pedestrians present.

[CROWD SAFETY & SPACING]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[EVENT / VENUE ASSESSMENT]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present.
15. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
16. Not applicable as there are no pedestrians present.
17. Not applicable as there are no pedestrians present.
18. Not applicable as there are no pedestrians present.
19. Not applicable as there are no pedestrians present.
20. Not applicable as there are no pedestrians present.
21. Not applicable as there are no pedestrians present.

[HAZARDS & INCIDENTS]
22. Not applicable as there are no pedestrians present.
23. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
24. Not applicable as there are no pedestrians present.
25. Not applicable as there are no pedestrians present.
26. Not applicable as there are no pedestrians present.
27. Not applicable as there are no pedestrians present.
28. Not applicable as there are no pedestrians present.
29. Not applicable as there are no pedestrians present."
