run_id,file_name,source,local_path,minio_key,preset,status,started_at,upload_seconds,caption_seconds,total_seconds,total_tokens,model,full_caption
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-01-12-00-pm.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-01-12-00-pm.jpg,vehicle_prompts,done,2026-05-12T13:43:14.097858+00:00,0.037,0.739,0.779,,nvidia/cosmos-reason2-8b,"[GENERAL VEHICLE SAFETY]
1. Vehicles are operating at safe speeds and in designated areas, with no obstructions or emergency route blockages.
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible
7. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
8. Not visible
9. Not visible
10. Not visible

[VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. Not visible
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-01-42-00-pm.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-01-42-00-pm.jpg,vehicle_prompts,done,2026-05-12T13:43:14.358753+00:00,0.043,0.715,0.761,,nvidia/cosmos-reason2-8b,"#region_1

[GENERAL VEHICLE SAFETY]
1. Yes
2. No

[COLLISIONS & NEAR MISSES]
3. No
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. No
6. No
7. No

[SUSPICIOUS VEHICLE BEHAVIOR]
8. No
9. No
10. No

[VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. Not visible

[PEDESTRIAN & CHILD SAFETY]
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-01-42-20-am.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-01-42-20-am.jpg,vehicle_prompts,done,2026-05-12T13:43:14.475332+00:00,0.028,0.863,0.903,,nvidia/cosmos-reason2-8b,"[date: 2026-03-27, time: 01:34:39]

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible
7. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
8. Not visible
9. Not visible
10. Not visible

[VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. Not visible

[PEDESTRIAN & CHILD SAFETY]
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-10-08-am.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-10-08-am.jpg,vehicle_prompts,done,2026-05-12T13:43:14.879380+00:00,0.033,1.081,1.117,,nvidia/cosmos-reason2-8b,"[GENERAL VEHICLE SAFETY]
1. Vehicles are stationary and positioned in designated areas, with no erratic maneuvers or obstruction of emergency routes.
2. No vehicles are traveling at an unsafe speed or inconsistent with parking-lot driving behavior.

[COLLISIONS & NEAR MISSES]
3. No collisions or near misses involving vehicles, city assets, or pedestrians are observed.
4. No near misses are observed.

[PARKING & ACCESS VIOLATIONS]
5. No vehicles are parked in fire lanes, emergency access corridors, loading bays, or no-stopping zones.
6. No vehicles are making contact with buildings or obstructions.
7. No vehicles are traveling in the wrong direction or entering restricted-access roads.

[SUSPICIOUS VEHICLE BEHAVIOR]
8. No vehicles are operating in reverse, making unexpected maneuvers, or pursuing pedestrians.
9. No individuals are crouching, crawling, or passing by vehicles suspiciously.
10. No individuals are making direct contact with parked vehicles in an inconsistent manner.

[VEHICLE IDENTIFICATION]
11. Not visible.
12. Not visible.
13. Not visible.
14. Not visible.
15. Not visible.
16. Not visible.
17. Not visible."
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-12-08-pm.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-12-08-pm.jpg,vehicle_prompts,done,2026-05-12T13:43:15.122190+00:00,0.04,1.252,1.295,,nvidia/cosmos-reason2-8b,"#region_1

### [GENERAL VEHICLE SAFETY]
1. Vehicles are operating at safe speeds and in designated areas, with no obstructions or emergency route issues.
2. No vehicles are traveling at excessive speeds or unsafe yard/parking-lot speeds.

### [COLLISIONS & NEAR MISSES]
3. No collisions or near misses involving vehicles, city assets, or pedestrians are observed.
4. No near misses are recorded.

### [PARKING & ACCESS VIOLATIONS]
5. No vehicles are parked in fire lanes, emergency corridors, or no-stopping zones.
6. No vehicles are making contact with buildings or obstructions.
7. No vehicles are traveling in the wrong direction or restricted areas.

### [SUSPICIOUS VEHICLE BEHAVIOR]
8. No vehicles are operating in reverse, making unexpected maneuvers, or pursuing pedestrians.
9. No individuals are crouching, crawling, or passing suspiciously.
10. No individuals are making contact with parked vehicles in an unusual manner.

### [VEHICLE IDENTIFICATION]
11. No vehicles with obscured or unreadable license plates are visible.
12. Not visible.
13. Not visible.

### [PEDESTRIAN & CHILD SAFETY]
14. No individuals are struck or injured by vehicles.
15. No near misses involving pedestrians are observed.
16. No children are struck or injured by vehicles.
17. No near misses involving children are observed.
"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-42-00-am.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-42-00-am.jpg,vehicle_prompts,done,2026-05-12T13:43:15.381005+00:00,0.042,0.668,0.713,,nvidia/cosmos-reason2-8b,"[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible
7. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
8. Not visible
9. Not visible
10. Not visible

[VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. Not visible

[PEDESTRIAN & CHILD SAFETY]
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-42-00-pm.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-02-42-00-pm.jpg,vehicle_prompts,done,2026-05-12T13:43:15.999147+00:00,0.043,0.847,0.893,,nvidia/cosmos-reason2-8b,"[GENERAL VEHICLE SAFETY]
1. Yes, all vehicles are operating at safe speeds and in designated areas, with no obstructions or emergency route blockages.
2. Not visible

[COLLISIONS & NEAR MISSES]
3. No
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible
7. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
8. Not visible
9. Not visible
10. Not visible

[VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. Not visible

[PEDESTRIAN & CHILD SAFETY]
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-03-12-04-pm.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-03-12-04-pm.jpg,vehicle_prompts,done,2026-05-12T13:43:16.096021+00:00,0.034,0.806,0.842,,nvidia/cosmos-reason2-8b,"[date]

[GENERAL VEHICLE SAFETY]
1. Yes
2. Not visible

[COLLISIONS & NEAR MISSES]
3. No
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible
7. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
8. Not visible
9. Not visible
10. Not visible

[VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. Not visible

[PEDESTRIAN & CHILD SAFETY]
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-03-42-00-am.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-03-42-00-am.jpg,vehicle_prompts,done,2026-05-12T13:43:16.420412+00:00,0.035,0.839,0.877,,nvidia/cosmos-reason2-8b,"### [GENERAL VEHICLE SAFETY]
1. Yes, the white SUV is operating at a safe speed and in a designated area, with no erratic maneuvers or obstruction of emergency routes.
2. Not visible

### [COLLISIONS & NEAR MISSES]
3. No
4. Not visible

### [PARKING & ACCESS VIOLATIONS]
5. No
6. Not visible
7. Not visible

### [SUSPICIOUS VEHICLE BEHAVIOR]
8. Not visible
9. Yes, one individual is crouching near the white SUV.
10. Not visible

### [VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. White SUV

### [PEDESTRIAN & CHILD SAFETY]
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
20260512T134149Z,international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-03-42-08-pm.jpg,,,international_bridge_cameras_#49_14th_&_elizabeth/international_bridge_cameras_#49_14th_&_elizabeth_03-27-2026-03-42-08-pm.jpg,vehicle_prompts,done,2026-05-12T13:43:16.895434+00:00,0.044,0.806,0.854,,nvidia/cosmos-reason2-8b,"[date]

[GENERAL VEHICLE SAFETY]
1. Yes
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible
7. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
8. Not visible
9. Not visible
10. Not visible

[VEHICLE IDENTIFICATION]
11. Not visible
12. Not visible
13. Not visible

[PEDESTRIAN & CHILD SAFETY]
14. Not visible
15. Not visible
16. Not visible
17. Not visible"
